Model	Dog_1	Dog_2	Dog_3	Dog_4	Dog_5	Patient_1	Patient_2	all
SVC_csp_ilingam-connweights	0.644570247934	0.537363349613	0.547719008264	0.613213994115	0.701002754821	0.686468759998	0.367355371901	0.67528534728
AB_csp_emvar-ePDC	0.468975206612	0.896912971315	0.758599173554	0.734568449257	0.921856749311	0.694741532977	0.462231404959	0.632255635074
XT_ica_emvar-Pphs	0.485842975207	0.830741219389	0.691297520661	0.629035121922	0.851848484848	0.811690148087	0.500185950413	0.747251047497
XT_ica_pib_ratioBB	0.570365702479	0.879754980866	0.772628099174	0.717984430248	0.805121212121	0.83507158691	0.584876033058	0.778609429
XT_csp_mvar-COHphs	0.562002066116	0.946046614959	0.755886363636	0.669425198871	0.833462809917	0.797395619087	0.550909090909	0.784275392238
SVC_csp_emvar-ePCOHphs	0.527975206612	0.971998306316	0.86870661157	0.768623949825	0.921922865014	0.731423396865	0.614628099174	0.853782380647
RF_ica_corrcoefeig	0.534958677686	0.765632136724	0.613361570248	0.558710996471	0.691435261708	0.547381335984	0.596880165289	0.686241474753
SVC_csp_emvar-PCOH	0.649446280992	0.993453393324	0.869904958678	0.745640635987	0.956011019284	0.849493235523	0.72520661157	0.873393201211
RF_csp_emvar-PCOHphs	0.557237603306	0.944715092127	0.669107438017	0.67390853437	0.800848484848	0.759903903286	0.538512396694	0.77083394501
AB_csp_emvar-Sphs	0.60429338843	0.980858246868	0.825871900826	0.806491673582	0.897641873278	0.720869612414	0.647128099174	0.667869147017
RF_csp_emvar-COHphs	0.579004132231	0.850731835892	0.718716942149	0.592871472895	0.78544077135	0.808854952237	0.480103305785	0.75512279414
SVC_csp_mvar-PDC	0.560090909091	0.979989711285	0.844539256198	0.770062752234	0.971933884298	0.862947918095	0.516033057851	0.854745542405
SVC_ica_emvar-eG	0.458099173554	0.916908320981	0.822710743802	0.708209345184	0.912253443526	0.863353558206	0.440123966942	0.793756690216
AB_csp_ilingam-causalindex	0.617200413223	0.575378051609	0.597613636364	0.573846615278	0.583022038567	0.56357980255	0.496446280992	0.552198443282
RF_csp_emvar-eDCphs	0.502619834711	0.793964757453	0.599667355372	0.745485938234	0.77044077135	0.846319530143	0.358016528926	0.723771599841
AB_csp_emvar-eS	0.618243801653	0.985924950953	0.715330578512	0.718579160127	0.820523415978	0.818788850039	0.645537190083	0.667035431385
SVC_csp_emvar-ePphs	0.527975206612	0.971998306316	0.86870661157	0.768623949825	0.921922865014	0.731423396865	0.614628099174	0.853782380647
AB_ica_mvar-GPDC	0.494541322314	0.985859228999	0.814615702479	0.824097091002	0.947856749311	0.742475661593	0.502623966942	0.67806855369
AB_ica_emvar-PDC	0.475446280992	0.994606411781	0.757772727273	0.815256224402	0.941845730028	0.835888580374	0.525082644628	0.68547749029
RF_csp_emvar-eP	0.550791322314	0.895948342643	0.752386363636	0.675333739906	0.882090909091	0.888139026007	0.69617768595	0.796571168609
XT_ica_emvar-S	0.63776446281	0.82539146224	0.737820247934	0.640926220303	0.912955922865	0.875532759724	0.564132231405	0.787318790715
XT_ica_emvar-PCOH	0.568229338843	0.878947927111	0.748039256198	0.676185843923	0.880595041322	0.816463560949	0.532252066116	0.773534957336
AB_ica_emvar-COHphs	0.468061983471	0.983274231236	0.764181818182	0.785398391703	0.905900826446	0.847703562777	0.409008264463	0.672845597455
AB_csp_ampcorrcoef-beta-eig	0.482814049587	0.278603495757	0.539101239669	0.723934628369	0.675154269972	0.758954076969	0.474462809917	0.507455424045
RF_ica_phase-high_gamma-dif	0.576119834711	0.934010277671	0.667566115702	0.596063172137	0.828639118457	0.777816342155	0.541053719008	0.768406581644
SVC_csp_corrcoef	0.733923553719	0.923245509805	0.87275	0.573363126481	0.925504132231	0.784065199506	0.493016528926	0.83954047772
AB_csp_pwling2	0.737719008264	0.859927510608	0.755640495868	0.508182717975	0.822407713499	0.552426127794	0.613140495868	0.608090115301
SVC_csp_emvar-Sphs	0.601446280992	0.959278717092	0.820090909091	0.783134512395	0.946809917355	0.690759403995	0.590578512397	0.840597149586
XT_ica_phase-beta-sync	0.590923553719	0.915635124533	0.68876446281	0.532723973486	0.902319559229	0.852022772979	0.382644628099	0.752991635318
AB_ica_PSDlogfcorrcoefeig	0.58708677686	0.775824142449	0.539152892562	0.606877784776	0.662060606061	0.611175385072	0.333491735537	0.524840122947
RF_csp_phase-low_gamma-sync	0.621619834711	0.908752438566	0.682820247934	0.699394572582	0.838622589532	0.704801122081	0.601611570248	0.768111447533
SVC_csp_ampcorrcoef-high_gamma	0.53126446281	0.798380626844	0.786561983471	0.721637423393	0.882303030303	0.697902383564	0.582148760331	0.772823041869
AB_csp_ampcorrcoef-high_gamma	0.514252066116	0.602753735058	0.699316115702	0.659420066718	0.851608815427	0.764335949998	0.59	0.619309416766
RF_ica_emvar-eSphs	0.532332644628	0.949925935845	0.711355371901	0.661522616465	0.772008264463	0.842808743544	0.398409090909	0.753802948283
RF_ica_pwling2	0.563078512397	0.565033376694	0.629332644628	0.621423039368	0.756597796143	0.525666735226	0.482066115702	0.662919763281
XT_ica_ampcorrcoef-high_gamma	0.511198347107	0.659984811474	0.646045454545	0.642931992308	0.723132231405	0.786393345217	0.451074380165	0.687787717528
XT_csp_xcorr-tpeak	0.546758264463	0.794697510395	0.701818181818	0.636465046373	0.750548209366	0.779191804927	0.391157024793	0.718475318837
SVC_ica_emvar-eDCphs	0.594229338843	0.904519560194	0.821566115702	0.712763897637	0.954099173554	0.801339183692	0.373429752066	0.807615989234
XT_csp_mvar-S	0.636148760331	0.911192705051	0.737404958678	0.65778037718	0.898831955923	0.815116664381	0.550495867769	0.782330947793
XT_ica_phase-high_gamma-dif	0.601849173554	0.927375540468	0.716849173554	0.591556875252	0.838052341598	0.86212378308	0.478223140496	0.777819142429
XT_csp_lmom-3	0.623409090909	0.724217938336	0.670425619835	0.575856286387	0.585421487603	0.72703277115	0.524834710744	0.683569211243
AB_ica_PSDcorrcoefeig	0.545541322314	0.604259250969	0.645464876033	0.638494546254	0.452170798898	0.733094519859	0.435082644628	0.527990488424
SVC_csp_emvar-eARF	0.451611570248	0.910916677776	0.821037190083	0.698054247523	0.932820936639	0.836235659765	0.427066115702	0.818335627122
XT_ica_emvar-COHphs	0.516140495868	0.909058245329	0.744919421488	0.646985193406	0.839090909091	0.84783353901	0.473223140496	0.770163700034
SVC_csp_emvar-Hphs	0.452518595041	0.941960242803	0.868402892562	0.814885776271	0.955300275482	0.839997828968	0.600743801653	0.839617319632
RF_csp_ampcorrcoef-low_gamma	0.462830578512	0.636983705491	0.603270661157	0.567579023491	0.717316804408	0.645033479592	0.348161157025	0.630122106004
AB_csp_emvar-GPDCphs	0.547202479339	0.96702380032	0.729301652893	0.798742822484	0.917983471074	0.755703242836	0.431694214876	0.666357158149
RF_csp_emvar-DTFphs	0.544142561983	0.78034118322	0.69791322314	0.753255817829	0.820107438017	0.822271070433	0.441962809917	0.754335948252
XT_csp_emvar-eDPDCphs	0.503702479339	0.751065602835	0.675830578512	0.653235655799	0.785699724518	0.769580705242	0.441797520661	0.712666987797
RF_ica_ampcorrcoef-alpha	0.595365702479	0.731668579325	0.526935950413	0.672999310159	0.699316804408	0.860362676539	0.505247933884	0.706564516622
SVC_ica_lmom-2	0.718483471074	0.847961307963	0.782975206612	0.545857719391	0.888531680441	0.738327848622	0.460743801653	0.776754671682
RF_ica_ampcorrcoef-low_gamma	0.493373966942	0.667463802143	0.612935950413	0.649388707264	0.75344077135	0.77512397733	0.552252066116	0.688728094321
RF_csp_ampcorrcoef-delta	0.542964876033	0.71449944622	0.743991735537	0.701400677844	0.655079889807	0.935637483432	0.40479338843	0.720870951463
SVC_ica_emvar-eP	0.607493801653	0.991143190239	0.820762396694	0.789953210762	0.965068870523	0.857288952877	0.622107438017	0.862475609383
RF_ica_psd_logf	0.635617768595	0.783375831558	0.754632231405	0.649070380479	0.788691460055	0.805906919878	0.753946280992	0.769498042634
SVC_csp_mvar-DTF	0.564376033058	0.963532007232	0.84820661157	0.772780860402	0.972143250689	0.901775103981	0.580247933884	0.855403630302
RF_csp_mvar-S	0.599502066116	0.850644790049	0.705756198347	0.631459997534	0.881319559229	0.73366584396	0.609400826446	0.756220754198
SVC_ica_ampcorrcoef-delta	0.557355371901	0.852197834814	0.879458677686	0.745162279342	0.921162534435	0.865511734997	0.683099173554	0.832840092363
RF_ica_PSDlogfcorrcoef	0.598861570248	0.800099776082	0.719838842975	0.644908737657	0.844314049587	0.8782322661	0.433202479339	0.744214683304
XT_csp_var	0.56842768595	0.727272135627	0.651010330579	0.562679150462	0.845983471074	0.708270487682	0.527252066116	0.704961770193
XT_csp_mvar-PDCphs	0.511384297521	0.834993942536	0.659287190083	0.678410998804	0.792280991736	0.873443141825	0.482417355372	0.736216166621
AB_ica_mvar-PCOHphs	0.488863636364	0.980074291938	0.710338842975	0.833697282958	0.917856749311	0.867150006856	0.532169421488	0.709970563049
RF_csp_emvar-eCOHphs	0.547068181818	0.841223476533	0.675070247934	0.631622960053	0.805203856749	0.804670003199	0.461570247934	0.746974340154
SVC_csp_ilingam-causalorder	0.559518595041	0.498480826939	0.501654958678	0.503996814066	0.580159779614	0.521624617213	0.49805785124	0.667795898706
RF_ica_mvar-DTFphs	0.544419421488	0.853618597508	0.677466942149	0.765620207352	0.821093663912	0.888714635038	0.38708677686	0.76885096492
AB_ica_ampcorrcoef-beta	0.481783057851	0.609947281428	0.633080578512	0.666939803845	0.804013774105	0.789104278075	0.56305785124	0.601257607732
XT_ica_emvar-eS	0.63776446281	0.82539146224	0.737820247934	0.640926220303	0.912955922865	0.875532759724	0.564132231405	0.787318790715
XT_ica_ilingam-connweights	0.516423553719	0.653822034811	0.586871900826	0.690450263106	0.670190082645	0.679135815165	0.329421487603	0.674205890449
SVC_ica_pib_ratioBB	0.797301652893	0.977097945334	0.854826446281	0.721229050652	0.829625344353	0.892716760364	0.701487603306	0.856663378903
RF_csp_ampcorrcoef-theta	0.557657024793	0.680439450606	0.714950413223	0.671425205536	0.511358126722	0.919096222405	0.682685950413	0.704837676239
SVC_ica_phase-delta-sync	0.72451446281	0.964089337286	0.787179752066	0.586049075379	0.927245179063	0.878739316239	0.667066115702	0.830790286571
XT_csp_mvar-H	0.570962809917	0.827233796999	0.684175619835	0.678518973969	0.857564738292	0.897448752228	0.452623966942	0.767798804172
RF_ica_phase-low_gamma-sync	0.664774793388	0.93830633885	0.652981404959	0.660268438259	0.859757575758	0.885538073038	0.485185950413	0.79616080986
SVC_csp_mvar-S	0.721355371901	0.951979241526	0.817657024793	0.680048822104	0.935129476584	0.595019767814	0.602975206612	0.830948099214
RF_csp_pwling4	0.610933884298	0.617294088633	0.603818181818	0.53111081118	0.682388429752	0.596293820559	0.377190082645	0.662813790256
SVC_csp_mvar-COHphs	0.59820661157	0.959493780228	0.839743801653	0.789012060559	0.95061707989	0.69260620915	0.588429752066	0.845475961097
AB_csp_emvar-ARF	0.456433884298	0.959621477047	0.764305785124	0.764488034419	0.906220385675	0.848956190868	0.556983471074	0.681251490962
RF_csp_emvar-S	0.600111570248	0.860613498905	0.716766528926	0.628064711783	0.881231404959	0.73366584396	0.609400826446	0.759662354344
SVC_csp_phase-beta-dif	0.67595661157	0.932576178301	0.668719008264	0.750444964325	0.930303030303	0.876356894739	0.607417355372	0.828543673732
XT_csp_FFTcorrcoefeig	0.453144628099	0.779734623331	0.599615702479	0.532729105639	0.571451790634	0.520864756159	0.557066115702	0.632916781356
RF_csp_mvar-PCOH	0.620584710744	0.875890500422	0.724921487603	0.697770646085	0.83561707989	0.827610094154	0.545909090909	0.786891228553
RF_ica_act	0.544958677686	0.702839715939	0.667931818182	0.580864201234	0.725253443526	0.781502810915	0.708760330579	0.712296999725
SVC_csp_xcorr-twidth	0.592824380165	0.881476792508	0.692696280992	0.64872615965	0.826953168044	0.75113407834	0.729545454545	0.776170290852
RF_csp_FFTcorrcoefeig	0.515394628099	0.787380655243	0.598421487603	0.537668902819	0.558250688705	0.446761163673	0.556900826446	0.629198397406
RF_csp_phase-theta-dif	0.584204545455	0.728335470488	0.595628099174	0.677089402771	0.746628099174	0.873427430413	0.339731404959	0.706193305196
RF_csp_mvar-GPDCphs	0.485154958678	0.853363622953	0.668935950413	0.724481402611	0.815212121212	0.889992972714	0.548491735537	0.760860247117
AB_csp_emvar-eDDC	0.559776859504	0.814353181593	0.706921487603	0.596126557558	0.860655647383	0.705530988619	0.303016528926	0.574290989999
AB_csp_emvar-DTFphs	0.532772727273	0.903234752704	0.785053719008	0.841531314464	0.915900826446	0.811518750857	0.478595041322	0.671318316665
XT_ica_emvar-eDPDCphs	0.560241735537	0.764625944956	0.619404958678	0.663038901053	0.797336088154	0.880270464829	0.42229338843	0.721248738416
SVC_ica_phase-low_gamma-dif	0.644433884298	0.97742537181	0.673148760331	0.752524586012	0.909404958678	0.785312114356	0.717685950413	0.834366302719
RF_ica_phase-delta-sync	0.587673553719	0.784143590192	0.679018595041	0.610271870803	0.838887052342	0.760180995475	0.609152892562	0.735839220724
XT_ica_PSDlogfcorrcoef	0.643636363636	0.774939238008	0.657923553719	0.653537219773	0.824713498623	0.912241761506	0.436095041322	0.74451853381
AB_ica_cov	0.763888429752	0.977758862652	0.744181818182	0.680152664887	0.831779614325	0.66164044289	0.643450413223	0.669625194972
AB_csp_pib_ratio	0.57808677686	0.939433497469	0.769688016529	0.746783139878	0.784506887052	0.762326317473	0.580578512397	0.682915328623
SVC_ica_emvar-ARF	0.495989669421	0.987697323632	0.828272727273	0.771410975476	0.978228650138	0.790441176471	0.46132231405	0.858116799706
RF_csp_mvar-COH	0.624917355372	0.940101761053	0.655977272727	0.601021998274	0.860633608815	0.815685131862	0.410351239669	0.761550906811
SVC_ica_ampcorrcoef-theta	0.634824380165	0.739391722367	0.834871900826	0.616527598652	0.825013774105	0.876028383381	0.724132231405	0.77539430223
RF_ica_lmom-6	0.608603305785	0.573044108749	0.657818181818	0.723222092252	0.616964187328	0.636792129439	0.497396694215	0.665131586996
SVC_ica_mvar-GPDC	0.576161157025	0.984157262133	0.867462809917	0.787214307376	0.979363636364	0.888787478861	0.501239669421	0.862224974768
SVC_ica_xcorr-tpeak	0.47657231405	0.581262311157	0.575619834711	0.588815005882	0.552451790634	0.787187485717	0.47479338843	0.629462488913
RF_csp_mvar-ARF	0.551229338843	0.875436165987	0.690055785124	0.727067974366	0.763143250689	0.887971913707	0.615351239669	0.775536211273
AB_csp_xcorr-twidth	0.623673553719	0.825999575199	0.747371900826	0.646942803155	0.713258953168	0.633175647882	0.446404958678	0.55863710738
XT_csp_emvar-eDDC	0.480816115702	0.675470614546	0.555347107438	0.584500498219	0.744327823691	0.781582796289	0.444896694215	0.675335887084
XT_ica_phase-theta-sync	0.588952479339	0.724653734545	0.667152892562	0.629079245107	0.835887052342	0.790031251428	0.443078512397	0.715518090345
XT_csp_lmom-6	0.606458677686	0.611778572139	0.610299586777	0.698440225415	0.648512396694	0.721732311806	0.613491735537	0.676216472459
SVC_ica_emvar-DC	0.56926446281	0.932853166999	0.84466322314	0.749640982574	0.970170798898	0.881251713972	0.619049586777	0.843139278833
XT_csp_phase-low_gamma-dif	0.636880165289	0.92596993869	0.628613636364	0.726804734911	0.866449035813	0.66838778052	0.487995867769	0.757634263082
SVC_ica_mvar-P	0.608607438017	0.991059373795	0.81958677686	0.790078481949	0.965052341598	0.857288952877	0.622024793388	0.862366348595
XT_csp_xcorr-ypeak	0.673816115702	0.868513494645	0.731743801653	0.665843789262	0.841873278237	0.794560423237	0.314194214876	0.755772471481
SVC_ica_var	0.673355371901	0.784496876506	0.737020661157	0.486644205166	0.879663911846	0.547402760638	0.38	0.720595849772
XT_ica_mvar-Sphs	0.567659090909	0.93750234193	0.776946280992	0.646640072783	0.835630853994	0.846629473468	0.476900826446	0.784842416735
XT_ica_mvar-P	0.581113636364	0.823830380957	0.686547520661	0.651505253792	0.885115702479	0.864414792724	0.575888429752	0.770450805884
XT_ica_phase-alpha-sync	0.564665289256	0.822215164111	0.673597107438	0.582152938158	0.927997245179	0.854856540518	0.417479338843	0.74957404349
XT_ica_emvar-Sphs	0.516140495868	0.909058245329	0.744919421488	0.646985193406	0.839090909091	0.84783353901	0.473223140496	0.770163700034
RF_csp_PSDcorrcoefeig	0.475020661157	0.728188052153	0.603291322314	0.623898003459	0.435749311295	0.777684937611	0.393615702479	0.635278695293
XT_ica_pwling4	0.592752066116	0.727901178045	0.662923553719	0.629653279746	0.758760330579	0.698146624617	0.415929752066	0.702140333976
XT_csp_emvar-ePDC	0.509838842975	0.6684458104	0.635365702479	0.610139167991	0.724201101928	0.77092760181	0.403801652893	0.676276187418
XT_ica_ampcorrcoef-beta	0.521008264463	0.556389362096	0.57627892562	0.698669472688	0.806955922865	0.822398190045	0.682830578512	0.700775835704
RF_csp_phase-alpha-sync	0.647252066116	0.700525371336	0.686150826446	0.655051604798	0.913165289256	0.898070067188	0.590578512397	0.772179099
SVC_ica_lmom-1	0.438549586777	0.916622556208	0.592539256198	0.54583872376	0.619988980716	0.466153331962	0.617975206612	0.718304813897
RF_ica_ilingam-causalorder	0.506320247934	0.585924181813	0.486171487603	0.471788788579	0.555424242424	0.598374868595	0.403636363636	0.550460363336
SVC_ica_ampcorrcoef-beta-eig	0.368095041322	0.651863638927	0.729280991736	0.797669402704	0.853553719008	0.705105352164	0.51673553719	0.719178900205
AB_ica_phase-low_gamma-sync	0.65320661157	0.983169164857	0.746719008264	0.746869886593	0.835900826446	0.86955670963	0.440020661157	0.715941447228
XT_ica_lmom-2	0.624760330579	0.657578293434	0.620510330579	0.5059055084	0.809214876033	0.697281068605	0.545723140496	0.679831100713
AB_csp_emvar-DCphs	0.532772727273	0.903234752704	0.785053719008	0.841531314464	0.915900826446	0.811518750857	0.478595041322	0.671318316665
XT_csp_xcorr-twidth	0.571834710744	0.718062976324	0.676169421488	0.634614705284	0.672512396694	0.739247680424	0.574111570248	0.688669373337
AB_csp_ampcorrcoef-alpha	0.66354338843	0.61098226661	0.609898760331	0.696386231167	0.689019283747	0.809583390466	0.349049586777	0.568893400006
SVC_ica_mvar-DTF	0.59242768595	0.967656022833	0.864214876033	0.76782200094	0.978077134986	0.88985728324	0.522851239669	0.855864758235
XT_ica_phase-high_gamma-sync	0.628882231405	0.962618013554	0.682644628099	0.59156750614	0.89855922865	0.865600290233	0.54847107438	0.79462550081
AB_csp_mvar-PCOHphs	0.515570247934	0.96139974153	0.720966942149	0.760783286511	0.893438016529	0.789825574752	0.507314049587	0.649172401138
RF_ica_emvar-eCOH	0.602202479339	0.98259216259	0.686797520661	0.613504793897	0.830016528926	0.917672197084	0.517727272727	0.777437991253
RF_ica_emvar-eDPDC	0.483080578512	0.674521072835	0.587921487603	0.66077875422	0.793085399449	0.858490161799	0.272851239669	0.684938755849
RF_ica_ilingam-connweights	0.520842975207	0.664425357413	0.553061983471	0.630317793574	0.735812672176	0.613045043192	0.336838842975	0.674402544576
RF_csp_mvar-Hphs	0.544142561983	0.78034118322	0.69791322314	0.753255817829	0.820107438017	0.822271070433	0.441962809917	0.754335948252
AB_csp_xcorr-ypeak	0.724995867769	0.905936945579	0.717541322314	0.529125267855	0.902022038567	0.594364173408	0.512396694215	0.600934718782
RF_ica_phase-theta-dif	0.569731404959	0.696852066342	0.626363636364	0.569314091092	0.753983471074	0.767846736597	0.4475	0.682009358657
AB_csp_mvar-ARF	0.456433884298	0.959621477047	0.764305785124	0.764488034419	0.906220385675	0.848956190868	0.556983471074	0.681251490962
AB_csp_FFTcorrcoef	0.549520661157	0.816257688433	0.651119834711	0.688638279862	0.665707988981	0.515487168061	0.605537190083	0.5656577056
RF_ica_mvar-COH	0.61426446281	0.978132338869	0.67408677686	0.587901515985	0.834553719008	0.915848244892	0.514194214876	0.773146083739
AB_csp_phase-high_gamma-dif	0.598648760331	0.966515724754	0.800181818182	0.678747288124	0.896975206612	0.793569175922	0.557024793388	0.669212313056
AB_csp_emvar-ePCOHphs	0.522590909091	0.942275663807	0.742330578512	0.784448076942	0.87323415978	0.719524144156	0.539958677686	0.648444123314
RF_ica_mvar-PDC	0.553049586777	0.92702831852	0.708760330579	0.618553032802	0.81041046832	0.890989933269	0.637314049587	0.780197036425
XT_ica_cov	0.692140495868	0.866048453005	0.720334710744	0.626062039064	0.860165289256	0.69016522693	0.532314049587	0.760420910175
RF_ica_emvar-ARF	0.483902892562	0.766423635133	0.650816115702	0.696789771686	0.898573002755	0.841808926368	0.503409090909	0.735167905312
AB_csp_mvar-Sphs	0.615227272727	0.987771254667	0.834425619835	0.779525509133	0.90723415978	0.739157696878	0.647128099174	0.673140502187
XT_ica_ampcorrcoef-delta-eig	0.492173553719	0.583444225777	0.711239669421	0.722096517801	0.680280991736	0.852609808492	0.444421487603	0.681401810564
SVC_ica_coher_logf	0.666962809917	0.992324188598	0.832954545455	0.72463843316	0.964391184573	0.855569267334	0.702024793388	0.856813392666
SVC_csp_mvar-Hphs	0.452518595041	0.941960242803	0.868402892562	0.814885776271	0.955300275482	0.839997828968	0.600743801653	0.839617319632
AB_csp_emvar-eDDCphs	0.589491735537	0.697666688229	0.681555785124	0.739469988569	0.783873278237	0.843934252022	0.323512396694	0.609891503808
XT_csp_lmom-1	0.471074380165	0.733835160466	0.56204338843	0.545996254195	0.607435261708	0.623914484209	0.615640495868	0.663665397437
RF_csp_xcorr-twidth	0.613103305785	0.705190298828	0.668388429752	0.597429957776	0.707887052342	0.703674185292	0.457314049587	0.683655992905
XT_csp_phase-beta-sync	0.651002066116	0.871788400356	0.674167355372	0.617589787682	0.880867768595	0.82503342246	0.364380165289	0.745129904884
SVC_csp_emvar-GPDC	0.547987603306	0.963104198238	0.832092975207	0.749431164166	0.943134986226	0.836357066136	0.608884297521	0.84125990152
AB_ica_emvar-eDDC	0.473785123967	0.826381309801	0.642004132231	0.68580256541	0.767801652893	0.828588486677	0.333842975207	0.588472872129
XT_ica_emvar-COH	0.61730785124	0.960556326229	0.677448347107	0.643850947615	0.860597796143	0.853876719686	0.545599173554	0.77956219225
AB_ica_phase-high_gamma-dif	0.562483471074	0.978983864644	0.769252066116	0.705961762128	0.83261707989	0.682649458385	0.49555785124	0.675339404227
XT_csp_coher_logf	0.617741735537	0.895340919938	0.736690082645	0.6343499995	0.883570247934	0.867012889072	0.646900826446	0.796464048689
SVC_ica_psd_logf	0.755760330579	0.967602824042	0.863287190083	0.76320679577	0.925079889807	0.887467720188	0.712314049587	0.873976817445
SVC_ica_phase-high_gamma-dif	0.561173553719	0.972698494104	0.775756198347	0.723375357001	0.964385674931	0.847813542666	0.629421487603	0.847824723981
SVC_ica_emvar-ePDC	0.549929752066	0.849234676973	0.719123966942	0.706748414531	0.94929476584	0.806931018328	0.337107438017	0.785506774322
AB_csp_lmom-5	0.616789256198	0.722451284896	0.690134297521	0.736192742336	0.603782369146	0.526192353398	0.531157024793	0.52633712573
SVC_csp_lmom-6	0.648200413223	0.753926948348	0.657756198347	0.739505413755	0.693790633609	0.598282028429	0.359090909091	0.664184252378
SVC_csp_emvar-PCOHphs	0.560615702479	0.952830668694	0.799076446281	0.777804371661	0.923652892562	0.744930926916	0.604731404959	0.841249808851
RF_csp_lmom-1	0.481838842975	0.738114310445	0.550526859504	0.592801788922	0.582561983471	0.460647195941	0.597128099174	0.649150763067
SVC_csp_lmom-1	0.455136363636	0.847109239846	0.572516528926	0.541737533701	0.60417630854	0.416355295032	0.636363636364	0.702457870753
RF_ica_mvar-ARF	0.483902892562	0.766423635133	0.650816115702	0.696789771686	0.898573002755	0.841808926368	0.503409090909	0.735167905312
AB_ica_mvar-DCphs	0.512466942149	0.976066115595	0.796227272727	0.816075435983	0.91067768595	0.77302864619	0.469132231405	0.656730281066
XT_csp_emvar-PCOH	0.611595041322	0.868084033973	0.708588842975	0.626406893081	0.905931129477	0.867488516386	0.503119834711	0.777036195981
SVC_csp_phase-theta-sync	0.640446280992	0.915725103952	0.835570247934	0.674137415061	0.926126721763	0.874618641163	0.53367768595	0.823227513228
RF_ica_emvar-GPDC	0.543181818182	0.855348889403	0.721435950413	0.664859682273	0.862068870523	0.838785193565	0.62152892562	0.777660718109
SVC_ica_emvar-eS	0.707537190083	0.984232696933	0.822739669421	0.703295442048	0.936187327824	0.769630696101	0.663595041322	0.853625561978
SVC_csp_emvar-eDDCphs	0.503851239669	0.800177404901	0.677671487603	0.671457731388	0.876055096419	0.786794700398	0.435041322314	0.766207756063
AB_csp_phase-beta-dif	0.531644628099	0.954981595881	0.688355371901	0.807959202717	0.899603305785	0.820794197632	0.459731404959	0.658006009726
SVC_ica_emvar-PCOH	0.602225206612	0.990445270425	0.874340909091	0.746828562764	0.94667768595	0.818714577906	0.646404958678	0.859626112487
AB_csp_mvar-DTFphs	0.532772727273	0.903234752704	0.785053719008	0.841531314464	0.915900826446	0.811518750857	0.478595041322	0.671318316665
AB_csp_mvar-GPDCphs	0.547202479339	0.96702380032	0.729301652893	0.798742822484	0.917983471074	0.755703242836	0.431694214876	0.666357158149
SVC_csp_FFT	0.398590909091	0.723721424509	0.533107438017	0.433715312145	0.460595041322	0.395803338818	0.759214876033	0.669335718873
AB_csp_mvar-H	0.533165289256	0.953000125823	0.80494214876	0.775662064392	0.897388429752	0.753262260615	0.465847107438	0.634271492798
AB_csp_emvar-ePphs	0.522590909091	0.942275663807	0.742330578512	0.784448076942	0.87323415978	0.719524144156	0.539958677686	0.648444123314
AB_csp_mvar-PCOH	0.660479338843	0.944671778747	0.751938016529	0.763423345964	0.88641322314	0.743812559989	0.552954545455	0.663333256874
SVC_csp_emvar-DCphs	0.452518595041	0.941960242803	0.868402892562	0.814885776271	0.955300275482	0.839997828968	0.600743801653	0.839617319632
AB_csp_emvar-eDC	0.533756198347	0.939992972238	0.776737603306	0.660974542522	0.801261707989	0.793522041684	0.272644628099	0.588788650335
SVC_ica_emvar-eDC	0.50995661157	0.912015092285	0.763450413223	0.705432850444	0.936451790634	0.821808297911	0.387851239669	0.791382236902
AB_ica_emvar-eCOHphs	0.472863636364	0.982678049794	0.759814049587	0.761422272877	0.92523415978	0.847703562777	0.400619834711	0.676491038933
SVC_csp_emvar-DC	0.547665289256	0.935706278779	0.845541322314	0.745588981201	0.954082644628	0.832039284245	0.630867768595	0.841696256537
AB_ica_emvar-S	0.654743801653	0.971054730363	0.720157024793	0.735545357901	0.852837465565	0.781124308698	0.502809917355	0.674834312016
AB_csp_mvar-PDCphs	0.547202479339	0.96702380032	0.729301652893	0.798742822484	0.917983471074	0.755703242836	0.431694214876	0.666357158149
SVC_csp_emvar-PDC	0.554681818182	0.972151986233	0.851991735537	0.761620460627	0.950848484848	0.852331287993	0.602479338843	0.850326023794
SVC_ica_mvar-H	0.597411157025	0.968600584861	0.857185950413	0.766775541625	0.978931129477	0.902266442708	0.558801652893	0.853527770132
AB_csp_emvar-ePDCphs	0.496731404959	0.877738776288	0.791871900826	0.730383811723	0.906325068871	0.784639380228	0.451611570248	0.643783833379
AB_csp_mvar-Pphs	0.48867768595	0.964664367401	0.741574380165	0.736693693784	0.878159779614	0.724314696741	0.546157024793	0.646012554669
AB_ica_mvar-DTFphs	0.512466942149	0.976066115595	0.796227272727	0.816075435983	0.91067768595	0.77302864619	0.469132231405	0.656730281066
AB_ica_mvar-Pphs	0.520884297521	0.970894000005	0.720359504132	0.762922727773	0.90061707989	0.81351838521	0.500723140496	0.687073508273
AB_ica_emvar-eDDCphs	0.500194214876	0.747755149091	0.686537190083	0.76126137655	0.83461707989	0.91061920106	0.424669421488	0.611858350919
AB_csp_emvar-COH	0.626789256198	0.994122741591	0.863475206612	0.641256511002	0.872683195592	0.826951643128	0.44	0.677709040585
