	Dog_1	Dog_2	Dog_3	Dog_4	Dog_5	Patient_1	Patient_2	all
"[""cln,raw,dwn_feat_pwling5_"", ""cln,ica,dwn_feat_PSDcorrcoefeig_""]"	0.435876033058	0.718961833738	0.679243801653	0.668317153721	0.391487603306	0.864160553499	0.46826446281	0.66641052696
"[""cln,csp,dwn_feat_ilingam-causalorder_"", ""cln,raw,dwn_feat_ampcorrcoef-high_gamma_""]"	0.56723553719	0.703017332846	0.635103305785	0.667847861658	0.631250688705	0.342804458613	0.371198347107	0.654712053094
"[""cln,ica,dwn_feat_ampcorrcoef-beta-eig_"", ""cln,csp,dwn_feat_ilingam-causalorder_""]"	0.550194214876	0.557435268067	0.661227272727	0.722638293193	0.81023415978	0.733742972714	0.409958677686	0.712654677799
"[""cln,raw,dwn_feat_mvar-Sphs_"", ""cln,raw,dwn_feat_ilingam-causalorder_""]"	0.424285123967	0.922968841582	0.725041322314	0.640804048402	0.879476584022	0.759976747109	0.57152892562	0.769688732911
"[""cln,ica,dwn_feat_ampcorrcoef-beta-eig_"", ""cln,raw,dwn_feat_PSDcorrcoefeig_""]"	0.441276859504	0.695427482604	0.740611570248	0.78624256421	0.81441046832	0.762613407834	0.721033057851	0.759865125241
"[""cln,ica,dwn_feat_PSDcorrcoefeig_"", ""cln,raw,dwn_feat_mvar-S_""]"	0.685008264463	0.940356513741	0.85430785124	0.702255214634	0.940011019284	0.607847422186	0.583140495868	0.82721664067
"[""cln,raw,dwn_feat_ampcorrcoef-high_gamma_"", ""cln,raw,dwn_feat_ilingam-causalindex_""]"	0.554917355372	0.754120268512	0.65847107438	0.698585658632	0.646936639118	0.325624742904	0.401239669421	0.676515964767
"[""cln,raw,dwn_feat_ampcorrcoef-high_gamma_"", ""cln,ica,dwn_feat_FFT_""]"	0.486144628099	0.771327883227	0.697049586777	0.680756992558	0.680275482094	0.335618629736	0.365289256198	0.685221732881
"[""cln,csp,dwn_feat_pwling5_"", ""cln,raw,dwn_feat_FFT_""]"	0.580330578512	0.593274563543	0.43457231405	0.664652096684	0.460851239669	0.506777332145	0.440433884298	0.618317659112
"[""cln,ica,dwn_feat_ampcorrcoef-beta-eig_"", ""cln,raw,dwn_feat_mvar-S_""]"	0.673326446281	0.939853960199	0.853605371901	0.719776218136	0.928314049587	0.563275572467	0.562272727273	0.809634293666
