	Dog_1	Dog_2	Dog_3	Dog_4	Dog_5	Patient_1	Patient_2	all
SVC_ica_lmom-1_AND_ica_xcorr-twidth	0.50329338843	0.80756809248	0.70944214876	0.626030612959	0.865674931129	0.789849856026	0.733966942149	0.764782854696
SVC_ica_ampcorrcoef-beta-eig_AND_ica_pib_ratio	0.696512396694	0.95028338833	0.871367768595	0.745951764428	0.860022038567	0.885305258467	0.758429752066	0.840531623696
SVC_ica_act_AND_ica_mvar-COH	0.641376033058	0.987496854418	0.833464876033	0.764576947302	0.952922865014	0.870269436446	0.564173553719	0.853193029942
SVC_ica_ampcorrcoef-alpha_AND_ica_mvar-PDC	0.596342975207	0.98482128559	0.885082644628	0.777783543118	0.979509641873	0.89394225056	0.497892561983	0.867548169557
SVC_ica_emvar-P_AND_ica_emvar-eARF	0.556033057851	0.986908808103	0.852838842975	0.783783529788	0.967487603306	0.78170277435	0.566776859504	0.863088662568
SVC_ica_emvar-ePphs_AND_ica_mvar-Sphs	0.564363636364	0.972112839023	0.837355371901	0.754102323132	0.959526170799	0.738529240367	0.52958677686	0.847250818118
SVC_ica_corrcoefeig_AND_ica_pwling4	0.73873553719	0.846282365967	0.76973553719	0.55855143317	0.830231404959	0.711728426802	0.652024793388	0.761211043827
SVC_ica_emvar-PCOHphs_AND_ica_mvar-PCOHphs	0.626776859504	0.969681767695	0.794739669421	0.774066064805	0.949713498623	0.795307429499	0.437272727273	0.854975838762
SVC_ica_emvar-ARF_AND_ica_phase-beta-sync	0.534423553719	0.989803335066	0.825285123967	0.753506826763	0.980300275482	0.804422905526	0.462603305785	0.86110537664
SVC_ica_FFT_AND_ica_mvar-H	0.525776859504	0.97299079163	0.786780991736	0.693264482502	0.968462809917	0.774111305361	0.610661157025	0.829029956877
SVC_ica_emvar-DCphs_AND_ica_emvar-eDPDCphs	0.571615702479	0.976729941837	0.824623966942	0.803183567779	0.957261707989	0.79418334933	0.523553719008	0.849056717742
SVC_ica_gcaus_AND_ica_pib_ratioBB	0.797301652893	0.977097945334	0.854826446281	0.721229050652	0.829625344353	0.892716760364	0.701487603306	0.856663378903
SVC_ica_emvar-P_AND_ica_emvar-PCOH	0.601830578512	0.992291697399	0.887785123967	0.773815222499	0.97161707989	0.818078979844	0.625991735537	0.871578585191
SVC_ica_emvar-eDC_AND_ica_emvar-eDPDC	0.505578512397	0.890225232536	0.754752066116	0.701546977529	0.945768595041	0.818494618127	0.37652892562	0.789499036609
SVC_ica_ilingam-causalorder_AND_ica_mvar-Sphs	0.55570661157	0.96326211828	0.834518595041	0.761482225755	0.943870523416	0.740590292061	0.591549586777	0.83841124568
SVC_ica_emvar-Hphs_AND_ica_phase-low_gamma-sync	0.592900826446	0.987767680142	0.830287190083	0.811072786592	0.962865013774	0.853359671374	0.611776859504	0.861881671101
SVC_ica_corrcoef_AND_ica_emvar-eG	0.470200413223	0.926065883867	0.833429752066	0.70255467909	0.938115702479	0.858355900635	0.464834710744	0.803689252837
SVC_ica_emvar-eCOH_AND_ica_phase-delta-sync	0.642743801653	0.962724805566	0.868615702479	0.764030839574	0.947179063361	0.850785856301	0.634545454545	0.858606523534
SVC_ica_phase-low_gamma-dif_AND_ica_PSDlogfcorrcoefeig	0.630962809917	0.983638561599	0.670946280992	0.713455971793	0.908628099174	0.792045168883	0.701280991736	0.831152552222
SVC_ica_emvar-eCOHphs_AND_ica_emvar-P	0.570966942149	0.986406698295	0.839254132231	0.789845802132	0.97505785124	0.802881758764	0.587438016529	0.857520185338
SVC_ica_emvar-ePCOH_AND_ica_mvar-GPDC	0.594495867769	0.991313658097	0.87529338843	0.776513335266	0.973297520661	0.856163444399	0.620371900826	0.865778358871
SVC_ica_ampcorrcoef-alpha_AND_ica_emvar-eARF	0.501355371901	0.942999468111	0.83205785124	0.780556971896	0.93747107438	0.752046768591	0.391239669421	0.816980533382
SVC_ica_emvar-ePCOHphs_AND_ica_phase-delta-sync	0.570690082645	0.965896666354	0.800280991736	0.702422109581	0.959730027548	0.752322432469	0.500785123967	0.840469003272
SVC_ica_ampcorrcoef-low_gamma-eig_AND_ica_emvar-H	0.596429752066	0.968652304538	0.856876033058	0.768015023211	0.978785123967	0.901777960601	0.558801652893	0.853443741016
SVC_ica_lmom-1_AND_ica_pib	0.614123966942	0.889974128329	0.891766528926	0.688061679147	0.938534435262	0.845813908314	0.623450413223	0.837742759275
SVC_ica_emvar-ARF_AND_ica_emvar-eS	0.562157024793	0.990233658554	0.805119834711	0.718728059213	0.972203856749	0.799350975822	0.690041322314	0.858057161207
SVC_ica_ampcorrcoef-alpha_AND_ica_mvar-Sphs	0.557256198347	0.960619780208	0.835216942149	0.771181228317	0.948055096419	0.757834281731	0.585144628099	0.841521775698
SVC_ica_act_AND_ica_emvar-eDC	0.504549586777	0.911873886227	0.763	0.706114626969	0.936258953168	0.82304949952	0.384545454545	0.790048169557
SVC_ica_coher_logf_AND_ica_emvar-PDC	0.614334710744	0.985615027322	0.887561983471	0.741728702398	0.97444077135	0.854956522236	0.670165289256	0.858473177967
SVC_ica_emvar-S_AND_ica_PSDcorrcoefeig	0.705648760331	0.984967323419	0.823603305785	0.701193892071	0.935011019284	0.82917266557	0.661859504132	0.854470823011
SVC_ica_emvar-eG_AND_ica_lmom-3	0.459681818182	0.918147621072	0.823466942149	0.704472904565	0.911630853994	0.86518893688	0.442107438017	0.793937517203
SVC_ica_emvar-PDC_AND_ica_emvar-COH	0.602033057851	0.967453334948	0.882119834711	0.759182254748	0.96514600551	0.864089137986	0.655702479339	0.858100896107
SVC_ica_emvar-GPDC_AND_ica_pib_ratioBB	0.558227272727	0.970403575195	0.876061983471	0.775124321406	0.972787878788	0.869232483203	0.57020661157	0.855314784231
SVC_ica_emvar-COHphs_AND_ica_phase-theta-dif	0.56426446281	0.965152943318	0.816314049587	0.761096514468	0.943366391185	0.773685668906	0.611074380165	0.835040294217
SVC_ica_ampcorrcoef-delta-eig_AND_ica_pib	0.754805785124	0.895277564566	0.923318181818	0.685137385068	0.916099173554	0.851170071758	0.723388429752	0.857056916537
SVC_ica_emvar-eP_AND_ica_mvar-Hphs	0.585233471074	0.990935004982	0.856541322314	0.82763804325	0.979763085399	0.839069427305	0.638512396694	0.873527158455
SVC_ica_emvar-eGphs_AND_ica_phase-low_gamma-sync	0.623590909091	0.93713246489	0.8235	0.705256990892	0.968082644628	0.798071209836	0.376239669421	0.825067896137
SVC_ica_mvar-GPDC_AND_ica_pib_ratio	0.574382231405	0.987041484604	0.878801652893	0.783712612766	0.977680440771	0.894983488733	0.547892561983	0.864446967612
SVC_ica_emvar-eDPDCphs_AND_ica_lmom-6	0.505318181818	0.883442362093	0.774161157025	0.755144850018	0.9251184573	0.764114561909	0.40576446281	0.785154142582
SVC_ica_corrcoef_AND_ica_phase-low_gamma-dif	0.709487603306	0.991279638481	0.758921487603	0.644376993292	0.956826446281	0.789339949266	0.810495867769	0.843867556657
SVC_ica_emvar-COHphs_AND_ica_phase-high_gamma-dif	0.568082644628	0.966111187149	0.812832644628	0.766236665567	0.95173553719	0.768360928287	0.605371900826	0.838208627703
SVC_ica_emvar-eCOHphs_AND_ica_PSDlogfcorrcoefeig	0.55694214876	0.964626502089	0.835960743802	0.757889252139	0.945355371901	0.75527189314	0.591983471074	0.83736925406
SVC_ica_psd_logfBB_AND_ica_xcorr-tpeak	0.817518595041	0.925394883923	0.812950413223	0.737198077775	0.861757575758	0.834611671009	0.752603305785	0.849352004771
SVC_ica_emvar-ePDC_AND_ica_pwling5	0.555128099174	0.85137389451	0.724190082645	0.704990152265	0.94929476584	0.793207813428	0.396818181818	0.787152491054
SVC_ica_emvar-ePCOHphs_AND_ica_mvar-Pphs	0.560993801653	0.959798625568	0.790285123967	0.706978394969	0.95694214876	0.753180846931	0.489008264463	0.835687907147
SVC_ica_phase-theta-sync_AND_ica_xcorr-ypeak	0.740148760331	0.943581499364	0.793388429752	0.660685642302	0.959757575758	0.860559783354	0.655289256198	0.853411933817
SVC_ica_ampcorrcoef-alpha-eig_AND_ica_pib_ratioBB	0.800473140496	0.954600477576	0.861260330579	0.740890395209	0.866644628099	0.882584327437	0.720495867769	0.858494204361
SVC_ica_emvar-ePCOH_AND_ica_var	0.601826446281	0.990472288903	0.879363636364	0.746737017153	0.947796143251	0.818368926825	0.654710743802	0.860667798269
SVC_ica_ampcorrcoef-theta-eig_AND_ica_xcorr-twidth	0.615725206612	0.881890056885	0.705859504132	0.692379486052	0.893696969697	0.813282714018	0.787975206612	0.803302749488
SVC_ica_emvar-ePCOH_AND_ica_PSDcorrcoefeig	0.602132231405	0.9933438403	0.871113636364	0.741708740323	0.947515151515	0.821155560126	0.644462809917	0.859183411322
SVC_ica_lmom-6_AND_ica_phase-beta-dif	0.688533057851	0.914113880713	0.652119834711	0.729975972193	0.934573002755	0.792319404452	0.677438016529	0.824281967765
SVC_ica_emvar-P_AND_ica_emvar-eDDCphs	0.586148760331	0.975736988138	0.779367768595	0.771239548237	0.96461707989	0.790478312537	0.634524793388	0.851356622932
SVC_ica_phase-low_gamma-dif_AND_ica_xcorr-ypeak	0.69595661157	0.985952955506	0.788330578512	0.66968517241	0.954694214876	0.793996240687	0.82	0.856395999633
SVC_ica_ampcorrcoef-alpha-eig_AND_ica_mvar-Sphs	0.551855371901	0.962455754778	0.834452479339	0.763372424342	0.945319559229	0.740386043695	0.592376033058	0.838621127321
SVC_ica_emvar-DCphs_AND_ica_mvar-GPDCphs	0.572200413223	0.98829710425	0.857169421488	0.820222682116	0.957553719008	0.859452842909	0.613429752066	0.863465608466
SVC_ica_emvar-PCOH_AND_ica_lmom-3	0.602644628099	0.990462526752	0.875103305785	0.74538126231	0.947151515152	0.823760798026	0.64632231405	0.859843257791
SVC_ica_emvar-ARF_AND_ica_emvar-PCOHphs	0.564940082645	0.982270258139	0.835219008264	0.786275989856	0.975696969697	0.745925030852	0.48444214876	0.867534177447
SVC_ica_mvar-Hphs_AND_ica_PSDlogfcorrcoef	0.581859504132	0.985787541287	0.835239669421	0.81481339292	0.952876033058	0.871160702043	0.614090909091	0.860397437074
SVC_ica_emvar-DTFphs_AND_ica_mvar-PDCphs	0.572200413223	0.98829710425	0.857169421488	0.820222682116	0.957553719008	0.859452842909	0.613429752066	0.863465608466
SVC_ica_emvar-DC_AND_ica_xcorr-twidth	0.579045454545	0.934762554915	0.828580578512	0.750901092749	0.973790633609	0.87284610814	0.627231404959	0.843006009726
SVC_ica_ampcorrcoef-low_gamma-eig_AND_ica_emvar-eDCphs	0.592276859504	0.903209016125	0.820752066116	0.716278256001	0.95467768595	0.796171557201	0.371115702479	0.806811022418
SVC_ica_emvar-eGphs_AND_ica_emvar-ePCOH	0.593520661157	0.977607253495	0.882347107438	0.737468515575	0.976831955923	0.803487362311	0.526487603306	0.86519420742
SVC_ica_emvar-Hphs_AND_ica_mvar-PDC	0.575433884298	0.987462440372	0.858847107438	0.803763067828	0.972358126722	0.867989853284	0.599545454545	0.863471648775
SVC_ica_lmom-5_AND_ica_phase-alpha-sync	0.685012396694	0.934745150676	0.828190082645	0.654230327025	0.935399449036	0.868598313451	0.552314049587	0.827426445851
SVC_ica_emvar-DC_AND_ica_emvar-eARF	0.541272727273	0.918371090505	0.845559917355	0.729117602951	0.977454545455	0.803887289181	0.455082644628	0.837554668624
SVC_ica_emvar-P_AND_ica_lmom-3	0.608361570248	0.99139224834	0.814566115702	0.783737340412	0.965286501377	0.857894556424	0.622148760331	0.86060418387
SVC_ica_ampcorrcoef-delta_AND_ica_spearman	0.763214876033	0.956890441454	0.82842768595	0.669122501825	0.959826446281	0.865340337767	0.762190082645	0.867362984372
SVC_ica_lmom-2_AND_ica_lmom-3	0.70680785124	0.845310662201	0.786878099174	0.567778544268	0.823862258953	0.84278731889	0.670950413223	0.782992017616
SVC_ica_ampcorrcoef-low_gamma_AND_ica_PSDcorrcoefeig	0.528979338843	0.898589645336	0.677623966942	0.756507070041	0.896325068871	0.742745612231	0.640743801653	0.781104153286
SVC_ica_emvar-eCOH_AND_ica_emvar-Hphs	0.588595041322	0.976798868537	0.821694214876	0.789903422213	0.975449035813	0.848481991864	0.653099173554	0.857623788115
SVC_ica_corrcoefeig_AND_ica_lmom-5	0.63355785124	0.853248819076	0.729272727273	0.614191535947	0.770198347107	0.641115624572	0.614669421488	0.747820059944
SVC_ica_emvar-H_AND_ica_FFTcorrcoefeig	0.590006198347	0.968159956881	0.867731404959	0.765048938744	0.978217630854	0.904541740939	0.560123966942	0.853063583815
SVC_ica_emvar-PCOHphs_AND_ica_xcorr-ypeak	0.64041322314	0.972664006103	0.794973140496	0.765474007645	0.953895316804	0.793039272819	0.445661157025	0.857306939475
SVC_ica_emvar-eDCphs_AND_ica_emvar-eDPDCphs	0.567847107438	0.903699268371	0.811070247934	0.741401877568	0.948595041322	0.774742618493	0.390991735537	0.803565158883
SVC_ica_emvar-P_AND_ica_mvar-S	0.638462809917	0.993795808152	0.856367768595	0.759396072237	0.946363636364	0.809242024316	0.686446280992	0.865580787228
SVC_ica_phase-theta-sync_AND_ica_psd_logf	0.734954545455	0.972463093154	0.844260330579	0.739935514832	0.953983471074	0.868659730792	0.706694214876	0.861060800685
SVC_ica_emvar-ARF_AND_ica_emvar-GPDC	0.533855371901	0.979195624427	0.852816115702	0.76419120269	0.977162534435	0.838266716943	0.484545454545	0.85731382084
SVC_ica_lmom-4_AND_ica_xcorr-tpeak	0.547289256198	0.614717497166	0.659219008264	0.635047805671	0.607316804408	0.794416163901	0.495392561983	0.672455424045
SVC_ica_mvar-GPDC_AND_ica_phase-beta-sync	0.583741735537	0.985707176108	0.865977272727	0.780945882447	0.980203856749	0.891342725902	0.506198347107	0.863306801847
SVC_ica_emvar-PCOHphs_AND_ica_pib	0.63405785124	0.973436892331	0.794566115702	0.76818721694	0.955994490358	0.797118526898	0.45132231405	0.857646420161
SVC_ica_gcaus_AND_ica_psd_logf	0.755760330579	0.967602824042	0.863287190083	0.76320679577	0.925079889807	0.887467720188	0.712314049587	0.873976817445
SVC_ica_emvar-eCOH_AND_ica_PSDlogfcorrcoef	0.645648760331	0.965169583347	0.846876033058	0.772301703941	0.944292011019	0.877598096348	0.618099173554	0.857326130838
SVC_ica_mvar-Sphs_AND_ica_phase-beta-dif	0.563772727273	0.967084098857	0.832425619835	0.766743082424	0.946044077135	0.753059440559	0.581859504132	0.841525904517
SVC_ica_emvar-DCphs_AND_ica_gcaus	0.576710743802	0.984637234539	0.832847107438	0.819042186964	0.952892561983	0.858601569999	0.615289256198	0.859451631648
SVC_ica_lmom-2_AND_ica_phase-alpha-dif	0.577342975207	0.926071159373	0.71552892562	0.582131176496	0.917801652893	0.904741704374	0.632933884298	0.803039499037
SVC_ica_emvar-eGphs_AND_ica_emvar-ePDCphs	0.57695661157	0.913886540933	0.811140495868	0.734673158507	0.95505785124	0.787297465606	0.375702479339	0.805674450255
SVC_ica_act_AND_ica_emvar-PDC	0.568904958678	0.971719739897	0.885797520661	0.766892114814	0.975168044077	0.853996697747	0.577438016529	0.860044881793
SVC_ica_mvar-DC_AND_ica_mvar-DTFphs	0.577078512397	0.976937855924	0.832144628099	0.798986633074	0.97358677686	0.875494195347	0.606198347107	0.855552573631
SVC_ica_phase-theta-dif_AND_ica_spearman	0.611776859504	0.960252491616	0.746450413223	0.659827339712	0.895443526171	0.869121075003	0.729628099174	0.814436339725
SVC_ica_ilingam-causalindex_AND_ica_PSDlogfcorrcoef	0.812599173554	0.990411595936	0.735665289256	0.66455141984	0.854027548209	0.935536073404	0.475950413223	0.836237193015
SVC_ica_emvar-eGphs_AND_ica_PSDcorrcoefeig	0.591654958678	0.933006279922	0.819111570248	0.710785819262	0.956369146006	0.80206619361	0.369752066116	0.813015490718
SVC_ica_emvar-ePDC_AND_ica_PSDcorrcoefeig	0.546347107438	0.862263450271	0.713661157025	0.704613039001	0.951333333333	0.805731237717	0.33673553719	0.786853992721
SVC_ica_mvar-COHphs_AND_ica_phase-theta-sync	0.569766528926	0.963881719022	0.833966942149	0.759742659188	0.953154269972	0.772935806024	0.594214876033	0.842752393186
SVC_ica_emvar-eGphs_AND_ica_FFTcorrcoefeig	0.589917355372	0.906513602719	0.839504132231	0.709228544102	0.950771349862	0.79724136158	0.372520661157	0.810431232223
SVC_ica_emvar-COHphs_AND_ica_mvar-GPDC	0.582876033058	0.978700910187	0.852070247934	0.781658518541	0.972727272727	0.808536439051	0.542355371901	0.852512080619
SVC_ica_ampcorrcoef-delta_AND_ica_xcorr-ypeak	0.752760330579	0.927220085615	0.796981404959	0.648196248196	0.955506887052	0.849093308652	0.749214876033	0.858853641007
SVC_ica_ampcorrcoef-beta_AND_ica_emvar-eARF	0.488512396694	0.931547676569	0.83533677686	0.775686092199	0.928385674931	0.753222267928	0.410165289256	0.812282395938
SVC_ica_act_AND_ica_phase-theta-sync	0.752979338843	0.830163107788	0.802157024793	0.686778874192	0.944595041322	0.855990618858	0.587933884298	0.821306465425
SVC_ica_emvar-ePCOH_AND_ica_FFTcorrcoefeig	0.596685950413	0.990723590326	0.899479338843	0.747768879824	0.94479338843	0.819618698295	0.647066115702	0.86421758877
SVC_ica_emvar-PCOH_AND_ica_mvar-COHphs	0.572076446281	0.985830287674	0.875549586777	0.771371084651	0.965581267218	0.773717091732	0.584917355372	0.861273970089
SVC_ica_emvar-eDPDCphs_AND_ica_mvar-COH	0.587929752066	0.988574191556	0.797462809917	0.713392353092	0.964165289256	0.774741190182	0.57979338843	0.844743248616
SVC_ica_lmom-1_AND_ica_spearman	0.64955785124	0.945853738529	0.836438016529	0.646509836071	0.877917355372	0.877896613191	0.587851239669	0.829292519191
SVC_ica_cov_AND_ica_mvar-PCOHphs	0.623479338843	0.970928808481	0.815394628099	0.7603153608	0.948953168044	0.780580122492	0.441859504132	0.85567957305
SVC_ica_ampcorrcoef-theta_AND_ica_PSDlogfcorrcoefeig	0.643148760331	0.850095299298	0.838727272727	0.633226924474	0.850203856749	0.882407216966	0.613925619835	0.794869942197
SVC_ica_ampcorrcoef-beta_AND_ica_phase-high_gamma-dif	0.610061983471	0.927436603213	0.811400826446	0.767219939414	0.966121212121	0.838690925088	0.608140495868	0.847059439704
SVC_ica_emvar-eCOHphs_AND_ica_phase-delta-sync	0.574301652893	0.967381154198	0.84841322314	0.755940467026	0.948110192837	0.745175167969	0.604690082645	0.842745511821
SVC_ica_emvar-eGphs_AND_ica_xcorr-ypeak	0.606809917355	0.918753219538	0.830685950413	0.706144753373	0.961727272727	0.795730209333	0.373760330579	0.814251383919
SVC_ica_emvar-PCOHphs_AND_ica_mvar-Sphs	0.595880165289	0.977278890247	0.834099173554	0.778031852674	0.957493112948	0.762272041684	0.491673553719	0.856051243233
SVC_ica_lmom-4_AND_ica_pwling1	0.642669421488	0.814589124885	0.709504132231	0.665472674618	0.872534435262	0.55773372869	0.497314049587	0.714182799645
SVC_ica_phase-alpha-sync_AND_ica_phase-theta-sync	0.72020661157	0.916804856976	0.799347107438	0.676420556605	0.964837465565	0.866918620595	0.570330578512	0.830976006973
SVC_ica_ampcorrcoef-low_gamma-eig_AND_ica_emvar-eDPDCphs	0.498607438017	0.882227516682	0.7715	0.758874325572	0.920060606061	0.760790883953	0.402582644628	0.782766079457
SVC_ica_cov_AND_ica_phase-delta-sync	0.751252066116	0.989788938359	0.812190082645	0.618367575458	0.925195592287	0.800893550894	0.728347107438	0.854310181362
SVC_ica_emvar-eDDC_AND_ica_phase-delta-dif	0.471698347107	0.891927199403	0.675580578512	0.72307415961	0.924721763085	0.833129084967	0.381033057851	0.779575725602
SVC_ica_ampcorrcoef-alpha-eig_AND_ica_lmom-3	0.690380165289	0.840508694822	0.675070247934	0.700272870573	0.753107438017	0.798542552219	0.777148760331	0.773754625807
SVC_ica_emvar-COHphs_AND_ica_phase-beta-dif	0.578896694215	0.968847991285	0.812834710744	0.76739423266	0.947906336088	0.763760340966	0.579152892562	0.838318806007
SVC_ica_ampcorrcoef-alpha_AND_ica_phase-alpha-dif	0.640840909091	0.880536963644	0.716270661157	0.717450752993	0.941049586777	0.900453916998	0.68402892562	0.816493409181
SVC_ica_emvar-eGphs_AND_ica_mvar-GPDC	0.590636363636	0.975251173233	0.866181818182	0.758927513339	0.979393939394	0.836884112619	0.407561983471	0.85639263541
SVC_ica_mvar-DC_AND_ica_mvar-GPDCphs	0.574570247934	0.97721430228	0.83770661157	0.790871599532	0.972749311295	0.874628639335	0.582644628099	0.854271951555
SVC_ica_mvar-PDCphs_AND_ica_phase-low_gamma-sync	0.577987603306	0.991599127047	0.833642561983	0.813265015713	0.962253443526	0.853556778189	0.575702479339	0.86167194238
SVC_ica_act_AND_ica_mvar-GPDC	0.576904958678	0.984492527912	0.870128099174	0.786639939481	0.979377410468	0.88787478861	0.504132231405	0.862870829128
SVC_ica_emvar-eCOHphs_AND_ica_gcaus	0.557719008264	0.964066411023	0.835169421488	0.758746721587	0.945181818182	0.751742538507	0.594173553719	0.837045524054
SVC_ica_emvar-COHphs_AND_ica_mvar-P	0.582326446281	0.986587988334	0.825285123967	0.792743002443	0.974699724518	0.802750354221	0.587231404959	0.856380096033
SVC_ica_ampcorrcoef-delta_AND_ica_mvar-S	0.71980785124	0.983632226062	0.857287190083	0.704102356458	0.935663911846	0.857276098085	0.670826446281	0.863396488975
SVC_ica_emvar-COHphs_AND_ica_pwling5	0.570712809917	0.966008364092	0.813165289256	0.76213984117	0.946236914601	0.718384352576	0.666157024793	0.834291907514
SVC_ica_ilingam-causalindex_AND_ica_mvar-PDCphs	0.566851239669	0.989426210369	0.835946280992	0.819102239818	0.954831955923	0.857711732712	0.583801652893	0.860257668899
SVC_ica_lmom-5_AND_ica_pib_ratioBB	0.762776859504	0.984196458647	0.873611570248	0.691556675298	0.851928374656	0.873108917227	0.678842975207	0.852207924274
SVC_ica_emvar-eDC_AND_ica_phase-alpha-sync	0.540685950413	0.923485175533	0.767619834711	0.696293319203	0.959730027548	0.826326043238	0.396033057851	0.803529911001
SVC_ica_ampcorrcoef-theta-eig_AND_ica_mvar-Pphs	0.56305785124	0.960043566802	0.786719008264	0.713869876595	0.956539944904	0.755027652086	0.492314049587	0.836636006361
SVC_ica_emvar-eDDCphs_AND_ica_phase-alpha-sync	0.61801446281	0.859786008728	0.718909090909	0.716062438972	0.921143250689	0.748143196673	0.396900826446	0.779299324097
SVC_ica_emvar-eDPDC_AND_ica_ilingam-causalindex	0.49476446281	0.800004102075	0.711636363636	0.685141650754	0.930732782369	0.803451654555	0.319628099174	0.764482521332
SVC_ica_gcaus_AND_ica_mvar-Pphs	0.563016528926	0.960350926635	0.78591322314	0.710908557698	0.956517906336	0.747651857946	0.486198347107	0.835948252133
SVC_ica_phase-high_gamma-sync_AND_ica_xcorr-twidth	0.652090909091	0.98904282409	0.80394214876	0.655188306689	0.953900826446	0.893739430504	0.759834710744	0.854098311772
SVC_ica_emvar-ePCOH_AND_ica_mvar-DC	0.599938016529	0.981613186516	0.880008264463	0.767234935965	0.971358126722	0.866598679099	0.625909090909	0.861709025293
SVC_ica_emvar-Pphs_AND_ica_emvar-eDPDC	0.539231404959	0.945758902687	0.757049586777	0.693793527489	0.965360881543	0.769107934549	0.391570247934	0.81639263541
SVC_ica_emvar-eDDC_AND_ica_mvar-ARF	0.443508264463	0.961841035111	0.795814049587	0.733333466636	0.976986225895	0.804851398601	0.416859504132	0.82835382451
SVC_ica_coher_logf_AND_ica_FFTcorrcoef	0.626064049587	0.990974941052	0.808533057851	0.731295402058	0.967212121212	0.856167729329	0.699752066116	0.845681178701
SVC_ica_emvar-eDCphs_AND_ica_emvar-ePDCphs	0.57695661157	0.913886540933	0.811140495868	0.734673158507	0.95505785124	0.787297465606	0.375702479339	0.805674450255
SVC_ica_emvar-PCOH_AND_ica_mvar-PCOH	0.604896694215	0.991484890163	0.880260330579	0.759146962865	0.953316804408	0.825099124731	0.631590909091	0.863316282839
SVC_ica_emvar-DC_AND_ica_emvar-ePphs	0.550396694215	0.938551452647	0.795431818182	0.735751010601	0.971573002755	0.789422791261	0.561280991736	0.832366272135
SVC_ica_ampcorrcoef-low_gamma_AND_ica_emvar-DC	0.56694214876	0.935437425206	0.844977272727	0.750793384188	0.971465564738	0.877518110974	0.614297520661	0.843282793528
SVC_ica_mvar-DTF_AND_ica_mvar-GPDCphs	0.581681818182	0.977145375581	0.843115702479	0.787541498789	0.972539944904	0.867867018602	0.56847107438	0.85532495336
SVC_ica_emvar-DC_AND_ica_phase-theta-sync	0.58594214876	0.934377615566	0.837105371901	0.749379642682	0.971856749311	0.876338326706	0.621818181818	0.843152812185
SVC_ica_emvar-eS_AND_ica_lmom-3	0.712754132231	0.985603884665	0.824671487603	0.701155234296	0.933807162534	0.851331470817	0.662975206612	0.855567330336
SVC_ica_emvar-eDCphs_AND_ica_emvar-eDC	0.53832231405	0.918707786094	0.824900826446	0.714914169741	0.964396694215	0.809354860825	0.357644628099	0.810462274826
SVC_ica_ampcorrcoef-delta_AND_ica_emvar-DCphs	0.594390495868	0.985903109373	0.859892561983	0.817281092016	0.953867768595	0.860724039033	0.625165289256	0.866486757195
SVC_ica_gcaus_AND_ica_spearman	0.747731404959	0.966994760388	0.775995867769	0.652232053294	0.916225895317	0.867237133781	0.621652892562	0.844803040034
SVC_ica_ampcorrcoef-low_gamma_AND_ica_coher_logf	0.665107438017	0.992037092622	0.838210743802	0.723879007828	0.967898071625	0.853751028383	0.705082644628	0.857394868031
SVC_ica_cov_AND_ica_mvar-GPDC	0.577909090909	0.98560289859	0.872090909091	0.778246336676	0.979785123967	0.882008718406	0.566363636364	0.863193488699
SVC_ica_ampcorrcoef-alpha_AND_ica_PSDcorrcoefeig	0.66408677686	0.891777562397	0.798595041322	0.6436669566	0.889928374656	0.856599079026	0.508884297521	0.803236306083
SVC_ica_emvar-eS_AND_ica_mvar-H	0.619805785124	0.978655452092	0.833367768595	0.746731918325	0.973115702479	0.894539284245	0.688347107438	0.85242675169
SVC_ica_emvar-COH_AND_ica_mvar-PDCphs	0.586890495868	0.974895002647	0.81226446281	0.780897960136	0.973829201102	0.852834053202	0.641818181818	0.852654830718
SVC_ica_emvar-ePCOHphs_AND_ica_emvar-PCOHphs	0.594518595041	0.967611156383	0.781132231405	0.742361856773	0.958936639118	0.768807989396	0.461033057851	0.84642428969
SVC_ica_ampcorrcoef-beta-eig_AND_ica_emvar-eG	0.455194214876	0.9172219917	0.822669421488	0.717327081438	0.914479338843	0.861051122081	0.44	0.794786983515
SVC_ica_cov_AND_ica_emvar-eARF	0.50779338843	0.947377373583	0.858838842975	0.739008761318	0.932402203857	0.747127668084	0.394876033058	0.818932088571
SVC_ica_emvar-eDDCphs_AND_ica_pib	0.628392561983	0.839761791692	0.787814049587	0.738128863695	0.896011019284	0.711228518214	0.545041322314	0.790372969997
SVC_ica_emvar-ePDCphs_AND_ica_emvar-ePDC	0.534929752066	0.900322772198	0.77723553719	0.739629785149	0.962936639118	0.796105854929	0.356446280992	0.805314554852
SVC_ica_emvar-eARF_AND_ica_spearman	0.511537190083	0.95949380488	0.860504132231	0.738165421953	0.943011019284	0.760568067553	0.374545454545	0.827376823562
SVC_ica_phase-beta-dif_AND_ica_psd_logfBB	0.753760330579	0.978340622734	0.782601239669	0.770373147509	0.859438016529	0.840034965035	0.787892561983	0.8535064379
SVC_ica_ampcorrcoef-beta_AND_ica_emvar-eGphs	0.605400826446	0.90116138038	0.81876446281	0.737441755063	0.955465564738	0.801182069564	0.388966942149	0.810828898676
SVC_ica_ampcorrcoef-alpha-eig_AND_ica_ampcorrcoef-low_gamma	0.507318181818	0.90298552204	0.747305785124	0.782544814693	0.893239669421	0.712702534394	0.649173553719	0.794523885983
